	Unnamed: 0	German_voc	deu_is_noun	French_voc	Aligned	Thème	Page	Rectangle	fra_is_noun
7	7.0	die Schwefelgrube, n	True	la soufrière	True	Monde	09	0	True
8	8.0	die Kaligrude, n	True	la ine de potasse	True	Monde	09	0	True
9	9.0	die Torigrube, n ; der Torf	True	la tourbière ; la tourbe	True	Monde	09	0	True
10	10.0	das Kohlenbergwerk, e	True	la ine de charbon	True	Monde	09	0	True
11	11.0	die Kohle, n	True	le charbon	True	Monde	09	0	True
12	12.0	die Steinkohle	True	la houille	True	Monde	09	0	True
13	13.0	die Braunkohle	True	le lignite	True	Monde	09	0	True
14	14.0	der Anthrazit	True	Fanthracite 	True	Monde	09	0	False
15	15.0	das Steinkohlenbergwerk, e	True	la houillère	True	Monde	09	0	True
16	16.0	das Kohlenrevier, e	True	le bassin houiller	True	Monde	09	0	True
17	17.0	die Grube, n, die Zeche, n	True	la osse	True	Monde	09	0	True
18	18.0	"der Grubeneingang, ""e"	True	le carreau de la ine	True	Monde	09	0	True
19	19.0	"der Schacht, ""e"	True	le puits de ine	True	Monde	09	0	True
20	20.0	der Stollen, - ; die Strecke, n	True	la galerie	True	Monde	09	0	True
21	21.0	das Grubengas	True	le grisou	True	Monde	09	0	True
22	22.0	die Schlagwetterexplosion, en	True	le coup de grisou	True	Monde	09	0	True
23	23.0	die Kohlenhalde, n	True	le terril	True	Monde	09	0	True
24	24.0	der Koks	True	le coke	True	Monde	09	0	False
25	25.0	die Verkokung ; verkoken	True	la cokéfaction ; cokéfier	True	Monde	09	0	True
26	26.0	das Erdöl	True	le pétrle	True	Monde	09	0	True
27	27.0	das Ölfeld, er	True	le champ pétrolifère	True	Monde	09	0	True
28	28.0	die Erdölgesellschaft, en	True	la compagnie pétrolière	True	Monde	09	0	True
29	29.0	die Bohrung, en	True	le orage	True	Monde	09	0	True
30	30.0	bohren	False	forer, prospecter	True	Monde	09	0	False
31	31.0	eine fündige Bohrung	False	un orage positif	True	Monde	09	0	True
32	32.0	die Off-shore-Bohrung	True	le orage en er	True	Monde	09	0	True
33	33.0	die Bohrplattform, en, die Bohrinsel, n	True	la plate-forme de orage	True	Monde	09	0	True
34	34.0	die Erdölgewinnung, die Erdölförderung	True	la production pétrolière	True	Monde	09	0	True
35	35.0	"der Bohrturm, ""e"	True	le derrick	True	Monde	09	0	True
36	36.0	der Bohrmeißel, -	True	le trépan	True	Monde	09	0	True
37	37.0	der Bohrkern, &	True	la carotte	True	Monde	09	0	True
38	38.0	die Ölschicht, en	True	la nappe de pétrle	True	Monde	09	0	True
39	39.0	"der Förderturm, ""e"	True	la tour d'extraction	True	Monde	09	0	True
40	40.0	die Pumpe, n	True	la pompe	True	Monde	09	0	True
41	41.0	das Barrel, 	True	le baril	True	Monde	09	0	True
42	42.0	die Erdölleitung, en	True	loléoduc 	True	Monde	09	0	False
43	43.0	der Tanker, -	True	le pétrolier	True	Monde	09	0	True
44	44.0	die Petrochemie	True	la pétrochimie	True	Monde	09	0	True
45	45.0	die Erdölraffinerie, n	True	la raffinerie de pétrle	True	Monde	09	0	True
46	46.0	die frakilonierte Destillation	True	la distillation ractionnée	True	Monde	09	0	True
47	47.0	das Kracken	True	le craquage	True	Monde	09	0	True
48	48.0	die Erdölerzeugnisse npi	True	les produits dérivés du petrle 	True	Monde	09	0	True
49	49.0	das Petroleum	True	le pétrle lampant	True	Monde	09	0	False
50	50.0	das Heizöl	True	le uel, le azout	True	Monde	09	0	True
51	51.0	das Benzin	True	l'essence 	True	Monde	09	0	True
52	52.0	das Dieselöl	True	le gazle/gas-oil	True	Monde	09	0	True
53	53.0	das Kerosin	True	le kérosène	True	Monde	09	0	True
54	54.0	das Erdgas	True	le gaz naturel	True	Monde	09	0	True
55	55.0	das Erdgasvorkommen	True	le gisement de gaz naturel	True	Monde	09	0	True
56	56.0	die Ferngasleitung, en	True	le gazoduc	True	Monde	09	0	True
57	57.0	der Methantanker, -	True	le éthanier	True	Monde	09	0	True
0	1.0	die Bodenschätze mpl	True	les ressources du sous-s	True	Monde	09	1	True
1	2.0	der Bergbau	True	l'industrie inière	True	Monde	09	1	True
2	3.0	schürfen	False	prospecter ; exploiter	True	Monde	09	1	False
3	4.0	das Bergwerk, e, die Grube, n	True	la ine	True	Monde	09	1	True
4	5.0	der Bergmann, leute	True	le ineur	True	Monde	09	1	True
5	6.0	die Förderung	True	l'extraction 	True	Monde	09	1	True
6	7.0	etw fördern/ab-bauen (Erz)	False	extraire qC	True	Monde	09	1	False
7	8.0	der Abbau	True	l'exploitation 	True	Monde	09	1	True
8	9.0	der Tagebau	True	l'exploitation à ciel ouvert	True	Monde	09	1	True
9	10.0	der Untertagebau	True	l'exploitation souterraine	True	Monde	09	1	True
10	11.0	die Stilllegung einer Grube	True	la ermeture d'une ine	True	Monde	09	1	True
11	12.0	das Vorkommen, -, die Lagerstätte, n	True	le gisement	True	Monde	09	1	True
12	13.0	das Lager, -, das Flöz, e	True	le gîte	True	Monde	09	1	True
13	14.0	die Ader, n	True	le ilon, la veine	True	Monde	09	1	True
14	15.0	aus-streichen, i, i	False	affleurer	True	Monde	09	1	False
15	16.0	das Ganggestein, &	True	la gangue	True	Monde	09	1	True
16	17.0	die Geode, n	True	la géode	True	Monde	09	1	True
17	18.0	"der Block, ""e"	True	le bloc	True	Monde	09	1	True
18	19.0	"der Einschluss, ""e"	True	l'inclusion 	True	Monde	09	1	True
19	20.0	"der Steinbruch, ""e"	True	la carrière	True	Monde	09	1	True
20	21.0	der Steinbrecher, -	True	le carrier	True	Monde	09	1	True
21	22.0	der Steinmetz, en, en	True	le tailleur de pierre	True	Monde	09	1	True
22	23.0	der Stein, e	True	la pierre	True	Monde	09	1	True
23	24.0	steinern	False	de/en pierre	True	Monde	09	1	False
24	25.0	steinig	False	pierreux, rocailleux	True	Monde	09	1	False
25	26.0	der Gesteinshohrer, -	True	la perforatrice	True	Monde	09	1	True
26	27.0	der Schlägel, -	True	la asse	True	Monde	09	1	True
27	28.0	der Gesteinshammer, -	True	le arteau de géalogue	True	Monde	09	1	True
28	29.0	brechen, a, o, i (Steine)	False	extraire	True	Monde	09	1	False
29	30.0	zerschlagen, u, a, ä, klopfen	False	casser	True	Monde	09	1	False
30	31.0	behauen, aute, auen	False	tailler	True	Monde	09	1	False
31	32.0	"der Marmorbruch, ""e"	True	la arbrière	True	Monde	09	1	True
32	33.0	"der Schieferbruch, ""e"	True	l'ardoisière 	True	Monde	09	1	True
33	34.0	die Sandgrube, n	True	la sablière	True	Monde	09	1	True
34	35.0	die Kiesgrube, n	True	la gravière	True	Monde	09	1	True
0	0.0	künstlich	False	artificiel	True	Monde	09	2	False
1	1.0	der Achat, e	True	l'agate 	True	Monde	09	2	True
2	2.0	der Aquamarin, e	True	l'aigue-marine 	True	Monde	09	2	True
3	3.0	der Bernstein, e	True	l'ambre jaune	True	Monde	09	2	True
4	4.0	der Amethyst, &	True	l'améthyste 	True	Monde	09	2	True
5	5.0	der Beryll, e	True	le béryl	True	Monde	09	2	True
6	6.0	die Koralle, n	True	le corail	True	Monde	09	2	True
7	7.0	der Korund, e	True	le corindon	True	Monde	09	2	True
8	8.0	der Diamant, en, en	True	le diamant	True	Monde	09	2	True
9	9.0	der Brillant, en, en	True	le brillant	True	Monde	09	2	True
10	10.0	der Smaragd, e	True	l'émeraude 	True	Monde	09	2	True
11	11.0	der Granat, e	True	le grenat	True	Monde	09	2	True
12	12.0	der/die Jade	True	le jade	True	Monde	09	2	True
13	13.0	der Jaspis, se	True	le jaspe	True	Monde	09	2	True
14	14.0	der Lapislazuli, -	True	le lapis	True	Monde	09	2	True
15	15.0	der Malachit, e	True	la alachite	True	Monde	09	2	True
16	16.0	das Katzenauge, n	True	l'œil-de-chat 	True	Monde	09	2	True
17	17.0	der Onyx, e	True	l'onyx 	True	Monde	09	2	True
18	18.0	der Opal, e	True	l'opale 	True	Monde	09	2	True
19	19.0	der Mondstein, e	True	la pierre de lune	True	Monde	09	2	True
20	20.0	der Rubin, e	True	le rubis	True	Monde	09	2	True
21	21.0	der Saphir, e	True	le saphir	True	Monde	09	2	True
22	22.0	der Topas, e	True	la topaze	True	Monde	09	2	True
23	23.0	der Turmalin, e	True	la tourmaline	True	Monde	09	2	True
24	24.0	der Türkis, e	True	la turquoise	True	Monde	09	2	True
0	0.0	silbern ;versilbert	False	en argent, d'argent ; argenté	True	Monde	10	0	False
1	1.0	das Platin	True	le platine	True	Monde	10	0	True
2	2.0	die Metallindustrie, die Metall verarbeitende Industrie	True	la étallurgie	True	Monde	10	0	True
3	4.0	die Eisen- und Stahlindustrie	True	la sidérurgie	True	Monde	10	0	True
4	5.0	die Hüttenproduktion	True	la production sidérurgique	True	Monde	10	0	True
5	6.0	der Hüttenarbeiter, -	True	l'ouvrier métallurgiste	True	Monde	10	0	True
6	7.0	"der Hochofen, """	True	le haut ourneau	True	Monde	10	0	True
7	8.0	das Stahlwerk, e	True	l'aciérie	True	Monde	10	0	True
8	9.0	die Gießerei, en	True	la onderie	True	Monde	10	0	True
9	10.0	schmelzen, o, 0, i/faible	False	fondre r, aire ondre	True	Monde	10	0	False
10	11.0	schmelzen‘, o, 0, i	False	fondre itr	True	Monde	10	0	False
11	12.0	flüssig werden	False	entrer en usion	True	Monde	10	0	False
12	13.0	in geschmolzenem Zustand	False	en usion	True	Monde	10	0	False
13	14.0	gießen, 0, 0	False	couler, ouler	True	Monde	10	0	False
14	15.0	der Abstich, e	True	la coulée	True	Monde	10	0	True
15	16.0	das Walzwerk, e; walzen	True	le laminoir ; laminer	True	Monde	10	0	True
16	17.0	das Walzeisen, -	True	le laminé	True	Monde	10	0	True
17	18.0	das Flach-, Rund-, Vierkanteisen, -	True	la barre plate, ronde, carrée	True	Monde	10	0	True
18	19.0	das Profileisen	True	le profilé	True	Monde	10	0	True
19	20.0	die Platte, n	True	la plaque	True	Monde	10	0	True
20	21.0	die Stange, n	True	la tige	True	Monde	10	0	True
21	22.0	das Rohr, e	True	le tube	True	Monde	10	0	True
22	23.0	das Bandeisen, -	True	le euillard	True	Monde	10	0	True
23	24.0	"der (Eisen)draht, ""e"	True	le il de er	True	Monde	10	0	True
24	25.0	die Metallbearbeitung	True	l'usinage des étaux	True	Monde	10	0	True
25	26.0	etw bearbeiten	False	usiner qc	True	Monde	10	0	False
26	27.0	kalt-schmieden	False	écrouir	True	Monde	10	0	False
27	28.0	kümpeln	False	emboutir	True	Monde	10	0	False
28	29.0	stanzen	False	estamper à roid, découper	True	Monde	10	0	False
29	30.0	strecken	False	étirer	True	Monde	10	0	False
30	31.0	die Schmiede, n	True	la orge	True	Monde	10	0	True
31	32.0	schmieden ; schmiedbar	False	forger ; alléable	True	Monde	10	0	False
32	33.0	"der Fallhammer, """	True	le arteau-pilon	True	Monde	10	0	True
33	34.0	hämmern	False	marteler	True	Monde	10	0	False
34	35.0	die Presse, n	True	la presse	True	Monde	10	0	True
35	36.0	aus-glühen	False	recuire	True	Monde	10	0	False
36	37.0	zu Draht ziehen, 0, o	False	tréfiler	True	Monde	10	0	False
37	38.0	härten	False	tremper	True	Monde	10	0	False
38	39.0	der Rost	True	la rouille	True	Monde	10	0	True
39	40.0	rostfrei, nicht rostend	False	inoxydable	True	Monde	10	0	False
40	41.0	rosten, verrosten	False	 rouiller, s'oxyder	True	Monde	10	0	False
41	42.0	rostig, verrostet	False	rouillé	True	Monde	10	0	False
42	43.0	verschrotten	False	mettre à la erraille	True	Monde	10	0	False
43	44.0	der Schrotthändler, -	True	le errailleur	True	Monde	10	0	True
44	45.0	der Maschinenbau	True	la construction écanique	True	Monde	10	0	True
45	46.0	der Roboter, -	True	le robot	True	Monde	10	0	True
46	47.0	"das Fließband, ""er"	True	la chaîne de ontage	True	Monde	10	0	True
47	48.0	"der Laufkran, ""e"	True	le pont roulant	True	Monde	10	0	True
48	49.0	die Werkzeugmaschine, n	True	la achine-outil	True	Monde	10	0	True
49	50.0	der Monteur, e	True	l’ajusteur-monteur 	True	Monde	10	0	False
50	51.0	der Fräser, - ; die Fräsmaschine	True	le raiseur ; la raiseuse	True	Monde	10	0	True
51	52.0	der Bohrer, - ; die Bohrmaschine	True	le perceur ; la perceuse	True	Monde	10	0	True
52	53.0	bohren ;aus-bohren	False	percer ; aléser	True	Monde	10	0	False
53	54.0	der Schleifer, - ; die Schleifmaschin	True	le rectifieur ; la rectifieuse	True	Monde	10	0	True
54	55.0	der Schweißer, -	True	le soudeur	True	Monde	10	0	True
55	56.0	schweißen	False	souder à l'autogène	True	Monde	10	0	False
56	57.0	der Schweißbrenner	True	le chalumeau	True	Monde	10	0	True
57	58.0	löten	False	souder à l'étain	True	Monde	10	0	False
58	59.0	der Lötkolben	True	le er à souder	True	Monde	10	0	True
59	60.0	"der Dreher, - ; die Drehbank, ""e"	True	le tourneur ; le tour	True	Monde	10	0	True
0	1.0	das Metall, e	False	le étal	True	Monde	10	1	True
1	2.0	das Schwermetall	False	le étal lourd	True	Monde	10	1	True
2	3.0	das Erz, @	True	le inerai	True	Monde	10	1	True
3	4.0	der Erzgehalt	True	la teneur du inerai	True	Monde	10	1	True
4	5.0	das Eisenerz	True	le inerai de er	True	Monde	10	1	True
5	6.0	der Hämatit, &	True	lhématite 	True	Monde	10	1	False
6	7.0	die Pechblende	True	la pechblende	True	Monde	10	1	True
7	8.0	das Aluminium	True	Faluminium 	True	Monde	10	1	False
8	9.0	der Bauxit, e	True	la bauxite	True	Monde	10	1	True
9	10.0	das Antimon	True	l'antimoine 	True	Monde	10	1	True
10	11.0	das Kadmium	True	le cadmium	True	Monde	10	1	True
11	12.0	das Kalzium	True	le calcium	True	Monde	10	1	True
12	13.0	das Chrom ; verchromen	True	le chrome ; chromer	True	Monde	10	1	True
13	14.0	das Kobalt	True	le cobalt	True	Monde	10	1	True
14	15.0	das Kupfer	True	le cuivre	True	Monde	10	1	True
15	16.0	das Kupfergrün/der Grünspan	True	le vert-de-gris	True	Monde	10	1	True
16	17.0	das Zinn ; verzinnen	True	l'étain ; étamer	True	Monde	10	1	True
17	18.0	zinnhaltig	False	stannifére	True	Monde	10	1	False
18	19.0	das Germanium	True	le germanium	True	Monde	10	1	True
19	20.0	das Magnesium	True	le agnésium	True	Monde	10	1	True
20	21.0	das Mangan	True	le anganèse	True	Monde	10	1	True
21	22.0	das Quecksilber	True	le ercure	True	Monde	10	1	True
22	23.0	das Nickel ; vernickeln	True	le nickel ; nickeler	True	Monde	10	1	True
23	24.0	das Kalium	True	le potassium	True	Monde	10	1	True
24	25.0	das Blei	True	le plomb	True	Monde	10	1	True
25	26.0	das Radium	True	le radium	True	Monde	10	1	True
26	27.0	das Wolfram	True	le tungstène	True	Monde	10	1	True
27	28.0	das Uran	True	Furanium 	True	Monde	10	1	False
28	29.0	das Zink ; verzinken	True	le zinc ; galvaniser	True	Monde	10	1	True
29	30.0	das Eisen	True	le ter	True	Monde	10	1	True
30	31.0	das Weicheisen	True	le er doux	True	Monde	10	1	True
31	32.0	das Gusseisen, das Roheisen	True	la onte	True	Monde	10	1	True
32	33.0	der Weiß-, Grauguss	True	la onte blanche, grise	True	Monde	10	1	True
33	34.0	der Temperguss	True	la onte alléable	True	Monde	10	1	True
34	35.0	"der Stahl, ""e"	True	Facier 	True	Monde	10	1	False
35	36.0	der weiche Stahl	True	Facier doux	True	Monde	10	1	False
36	37.0	der Hartstahl	True	Facier dur	True	Monde	10	1	False
37	38.0	der Flussstahl	True	l'acier ondu	True	Monde	10	1	True
38	39.0	"der Stahlguss, ""e"	True	l'acier moulé	True	Monde	10	1	True
39	40.0	der Schmiedestahl ; der Walzstahl	True	l'acier orgé : l'acier laminé	True	Monde	10	1	True
40	41.0	das Amalgam, e	True	l'amalgame 	True	Monde	10	1	True
41	42.0	die Legierung, en	True	lalliage 	True	Monde	10	1	False
42	43.0	das Messing	True	le laiton	True	Monde	10	1	True
43	44.0	die Bronze, n	True	le bronze, l’airain	True	Monde	10	1	True
44	45.0	das Neusilber	True	le aillechort	True	Monde	10	1	True
45	46.0	das Blech, e	True	la tôle	True	Monde	10	1	True
46	47.0	das Weißblech	True	le er-blanc	True	Monde	10	1	True
47	48.0	das Wellblech	True	la tôle ondulée	True	Monde	10	1	True
48	49.0	eisern	False	en/de er	True	Monde	10	1	False
49	50.0	Eisen-	False	ferreux, de er	True	Monde	10	1	False
50	51.0	Nichteisen-/NE-	False	non erreux	True	Monde	10	1	False
51	52.0	eisenhaltig	False	ferruigineux	True	Monde	10	1	False
52	53.0	metallhaltig	False	métallifère	True	Monde	10	1	False
53	54.0	metallisch	False	métallique	True	Monde	10	1	False
54	55.0	das Edelmetall, e	True	le étal précieux	True	Monde	10	1	True
55	56.0	gestempelt	False	poinçonné	True	Monde	10	1	False
56	57.0	das Gold	True	For 	True	Monde	10	1	False
57	58.0	gediegen	False	natif	True	Monde	10	1	False
58	59.0	golden; vergoldet	False	enor, d’or ; doré	True	Monde	10	1	False
59	60.0	in Gold gefasst	False	monté sur or	True	Monde	10	1	False
60	61.0	das Siber	True	l'argent 	True	Monde	10	1	True
61	62.0		False		True	Monde	10	1	False
0	1.0	die Bodenerosion, en	True	l'érosion du sol	True	Monde	11	0	True
1	2.0	das Auslaugen des Bodens	True	le lavage du sol	True	Monde	11	0	True
2	3.0	die Wesserverseuchung	True	la pollution des eaux	True	Monde	11	0	True
3	4.0	das Abwasser, ”	True	les eaux usées	True	Monde	11	0	True
4	5.0	die Abwasserbeseitigung	True	l'évacuation des eaux usé	True	Monde	11	0	True
5	6.0	die Waschmittel ni	True	les lessives 	True	Monde	11	0	True
6	7.0	die Detergentien npl	True	les détergents 	True	Monde	11	0	True
7	8.0	das Altöl	True	les huiles usées	True	Monde	11	0	True
8	9.0	die Trinkwasserversorgung	True	l'alimentation en eau potal	True	Monde	11	0	True
9	10.0	der Bleigehalt	True	la teneur en plomb	True	Monde	11	0	True
10	11.0	die Gewässer rein halten, ie, a, ä	True	préserver la propreté des eaux	True	Monde	11	0	False
11	12.0	die Abwasserreinigung	True	l’épuration des eaux usée:	True	Monde	11	0	False
12	13.0	die Kläranlage, n	True	la station d'épuration	True	Monde	11	0	False
13	14.0	der Klärschlamm	True	les boues d'épuration	True	Monde	11	0	True
14	15.0	die Meerssverschmutzung	True	la pollution arine	True	Monde	11	0	True
15	16.0	die Küstenverschmutzung	True	la pollution du littoral	True	Monde	11	0	True
16	17.0	die Tankreinigung, en	True	le dégazage	True	Monde	11	0	True
17	18.0	die Ölpest/die Ölflut, en	True	la arée noire	True	Monde	11	0	True
18	19.0	das Ölauffangschiff, e	True	le navire dépollueur	True	Monde	11	0	True
19	20.0	Abfallstoffe verklappen	False	rejeter des déchets par immersion	True	Monde	11	0	True
20	21.0	die Verklappung von Abfallstoffen	True	le rejet de déchets par immersion	True	Monde	11	0	False
21	22.0	die Luftverseuchung/Luftverunreinigung	True	la pollution de l'air	True	Monde	11	0	False
22	23.0	"der Immissionsschaden, """	True	la nuisance 	True	Monde	11	0	True
23	24.0	der Immissionsschutz	True	la protection contre les nuisances	True	Monde	11	0	False
24	25.0	die Abgase npl	True	les émissions gazeuses	True	Monde	11	0	True
25	26.0	die Autoabgase	True	les gaz d'échappement	True	Monde	11	0	True
26	27.0	die Industrieabgase	True	les umées industrielles	True	Monde	11	0	True
27	28.0	das Aerosol, e	True	l'aérosal 	True	Monde	11	0	True
28	29.0	das Ozon	True	l'ozone 	True	Monde	11	0	True
29	30.0	die Ozonschicht	True	la couche d'ozone	True	Monde	11	0	True
30	31.0	das Ozonloch	True	le trou d'ozone	True	Monde	11	0	True
31	32.0	die Dunstglocke	True	la cloche de pollution	True	Monde	11	0	True
32	33.0	der Treibhauseffekt	True	l'effet de serre	True	Monde	11	0	True
33	34.0	die Wärmebelastung	True	la pollution thermique	True	Monde	11	0	True
34	35.0	die Massenentfaltung der Algen	True	la prolifération des algues	True	Monde	11	0	True
35	36.0	die Eutrophierung	True	l'eutrophisation 	True	Monde	11	0	True
36	37.0	die Lärmbelästigung, en	True	la pollution sonore	True	Monde	11	0	True
37	38.0	die Lärmbelastung, en	True	les nuisances sonores	True	Monde	11	0	True
38	39.0	der Lärm	True	le bruit	True	Monde	11	0	True
39	40.0	laut sein, Lärm machen/ verursachen	False	faire du bruit	True	Monde	11	0	True
40	41.0	der Schall(druck)pegel, der Lärmpegel	True	le niveau sonore	True	Monde	11	0	True
41	42.0	ein überhöhter Stand des Schallpegels	False	un niveau de bruit trop élev	True	Monde	11	0	True
42	44.0	der Schalldruckmesser, -	True	le sonomètre	True	Monde	11	0	True
43	45.0	ohrenbetäubend ; unerträglich	False	assourdissant ; insupportat	True	Monde	11	0	False
44	46.0	die Lärmquelle, n	True	la source de bruit	True	Monde	11	0	True
45	47.0	der Fluglärm	True	le bruit d'avions	True	Monde	11	0	True
46	48.0	der Verkehrslärm	True	les bruits de la circulation	True	Monde	11	0	True
47	49.0	die zulässige Phongrenze	True	le niveau de bruit toléré	True	Monde	11	0	False
48	50.0	der Lärmschutz	True	la protection contre le bruit	True	Monde	11	0	True
49	51.0	die Schallisolierung, en	True	l'islation phonique	True	Monde	11	0	True
50	52.0	die Geruchsbelästigung, en	True	la nuisance par les odeurs	True	Monde	11	0	True
